SpectraSuiteﾃﾞｰﾀﾌｧｲﾙ
++++++++++++++++++++++++++++++++++++
日時: Fri Sep 16 12:59:12 JST 2016
ﾕｰｻﾞ: kuroda3F136
ﾀﾞｰｸｽﾍﾟｸﾄﾙ: いいえ
ﾘﾌｧﾚﾝｽｽﾍﾟｸﾄﾙ: いいえ
ｻﾝﾌﾟﾙｺﾝﾎﾟﾈﾝﾄｽﾍﾟｸﾄﾙ数: 1
分光器: USB4F05502
Integration Time (usec): 100000 (USB4F05502)
ｽﾍﾟｸﾄﾙ平均: 1 (USB4F05502)
平滑化: 0 (USB4F05502)
暗電流補正: いいえ (USB4F05502)
ﾊﾟﾙｽ信号/光源有効: いいえ (USB4F05502)
ﾊﾟﾙｽ/光源　起動: いいえ (USB4F05502)
迷光の補正: いいえ (USB4F05502)
処理済みｽﾍﾟｸﾄﾙﾋﾟｸｾﾙ数: 3648
>>>>>Begin Processed Spectral Data<<<<<
500.51	1472.49
500.72	1472.49
500.93	1460.20
501.14	1437.67
501.35	1517.54
501.56	1525.74
501.77	1478.63
501.99	1578.98
502.20	1468.39
502.41	1566.70
502.62	1482.73
502.83	1497.07
503.04	1515.50
503.25	1488.87
503.46	1478.63
503.67	1513.45
503.88	1464.30
504.09	1535.98
504.30	1490.92
504.51	1568.74
504.72	1482.73
504.94	1636.33
505.15	1478.63
505.36	1527.78
505.57	1611.75
505.78	1495.02
505.99	1574.89
506.20	1529.83
506.41	1595.37
506.62	1447.91
506.83	1566.70
507.04	1576.94
507.25	1460.20
507.46	1464.30
507.67	1529.83
507.88	1521.64
508.09	1535.98
508.30	1521.64
508.51	1437.67
508.72	1482.73
508.93	1472.49
509.14	1515.50
509.35	1595.37
509.56	1468.39
509.77	1560.55
509.99	1525.74
510.20	1556.46
510.41	1640.42
510.62	1413.10
510.83	1499.11
511.04	1521.64
511.25	1533.93
511.46	1486.83
511.67	1486.83
511.88	1621.99
512.09	1474.54
512.30	1552.36
512.51	1538.02
512.72	1572.84
512.93	1576.94
513.14	1486.83
513.35	1484.78
513.56	1570.79
513.77	1486.83
513.98	1495.02
514.19	1456.11
514.40	1486.83
514.61	1398.76
514.82	1505.26
515.03	1544.17
515.24	1554.41
515.45	1409.00
515.66	1503.21
515.87	1509.35
516.07	1431.53
516.28	1591.27
516.49	1488.87
516.70	1550.31
516.91	1544.17
517.12	1538.02
517.33	1495.02
517.54	1546.22
517.75	1540.07
517.96	1554.41
518.17	1490.92
518.38	1488.87
518.59	1503.21
518.80	1488.87
519.01	1538.02
519.22	1538.02
519.43	1503.21
519.64	1578.98
519.85	1583.08
520.06	1585.13
520.27	1513.45
520.48	1492.97
520.69	1390.57
520.90	1519.59
521.10	1482.73
521.31	1548.26
521.52	1517.54
521.73	1548.26
521.94	1570.79
522.15	1437.67
522.36	1533.93
522.57	1452.01
522.78	1472.49
522.99	1599.46
523.20	1452.01
523.41	1593.32
523.62	1433.58
523.83	1599.46
524.03	1464.30
524.24	1474.54
524.45	1486.83
524.66	1546.22
524.87	1466.35
525.08	1409.00
525.29	1509.35
525.50	1568.74
525.71	1521.64
525.92	1505.26
526.13	1456.11
526.33	1452.01
526.54	1529.83
526.75	1531.88
526.96	1492.97
527.17	1546.22
527.38	1527.78
527.59	1507.30
527.80	1519.59
528.01	1458.15
528.21	1484.78
528.42	1492.97
528.63	1525.74
528.84	1523.69
529.05	1497.07
529.26	1521.64
529.47	1521.64
529.68	1462.25
529.89	1480.68
530.09	1517.54
530.30	1505.26
530.51	1554.41
530.72	1443.82
530.93	1550.31
531.14	1503.21
531.35	1501.16
531.55	1478.63
531.76	1507.30
531.97	1472.49
532.18	1515.50
532.39	1449.96
532.60	1503.21
532.81	1566.70
533.01	1632.23
533.22	1556.46
533.43	1531.88
533.64	1523.69
533.85	1464.30
534.06	1574.89
534.27	1435.63
534.47	1538.02
534.68	1513.45
534.89	1462.25
535.10	1458.15
535.31	1499.11
535.52	1538.02
535.72	1544.17
535.93	1503.21
536.14	1603.56
536.35	1449.96
536.56	1439.72
536.76	1533.93
536.97	1550.31
537.18	1505.26
537.39	1529.83
537.60	1533.93
537.81	1511.40
538.01	1456.11
538.22	1456.11
538.43	1480.68
538.64	1583.08
538.85	1609.70
539.05	1527.78
539.26	1515.50
539.47	1599.46
539.68	1581.03
539.89	1458.15
540.09	1509.35
540.30	1517.54
540.51	1454.06
540.72	1552.36
540.93	1505.26
541.13	1497.07
541.34	1544.17
541.55	1527.78
541.76	1568.74
541.96	1550.31
542.17	1607.66
542.38	1486.83
542.59	1542.12
542.80	1624.04
543.00	1585.13
543.21	1439.72
543.42	1501.16
543.63	1568.74
543.83	1425.39
544.04	1538.02
544.25	1572.84
544.46	1611.75
544.67	1439.72
544.87	1486.83
545.08	1572.84
545.29	1546.22
545.50	1468.39
545.70	1464.30
545.91	1499.11
546.12	1447.91
546.33	1515.50
546.53	1556.46
546.74	1476.59
546.95	1464.30
547.16	1433.58
547.36	1439.72
547.57	1462.25
547.78	1513.45
547.98	1566.70
548.19	1511.40
548.40	1454.06
548.61	1488.87
548.81	1499.11
549.02	1546.22
549.23	1480.68
549.44	1492.97
549.64	1474.54
549.85	1542.12
550.06	1509.35
550.26	1621.99
550.47	1511.40
550.68	1501.16
550.89	1609.70
551.09	1568.74
551.30	1503.21
551.51	1482.73
551.71	1560.55
551.92	1531.88
552.13	1527.78
552.34	1501.16
552.54	1470.44
552.75	1589.22
552.96	1497.07
553.16	1517.54
553.37	1572.84
553.58	1431.53
553.78	1464.30
553.99	1538.02
554.20	1501.16
554.41	1458.15
554.61	1570.79
554.82	1527.78
555.03	1488.87
555.23	1497.07
555.44	1470.44
555.65	1552.36
555.85	1468.39
556.06	1578.98
556.27	1542.12
556.47	1544.17
556.68	1505.26
556.89	1480.68
557.09	1564.65
557.30	1443.82
557.51	1531.88
557.71	1497.07
557.92	1476.59
558.13	1464.30
558.33	1466.35
558.54	1599.46
558.75	1505.26
558.95	1552.36
559.16	1574.89
559.37	1492.97
559.57	1447.91
559.78	1460.20
559.98	1476.59
560.19	1419.24
560.40	1538.02
560.60	1452.01
560.81	1503.21
561.02	1533.93
561.22	1484.78
561.43	1511.40
561.64	1556.46
561.84	1501.16
562.05	1581.03
562.25	1538.02
562.46	1478.63
562.67	1511.40
562.87	1529.83
563.08	1548.26
563.29	1437.67
563.49	1529.83
563.70	1437.67
563.90	1458.15
564.11	1501.16
564.32	1525.74
564.52	1535.98
564.73	1513.45
564.93	1488.87
565.14	1468.39
565.35	1495.02
565.55	1542.12
565.76	1492.97
565.96	1581.03
566.17	1519.59
566.38	1497.07
566.58	1517.54
566.79	1531.88
566.99	1460.20
567.20	1611.75
567.41	1546.22
567.61	1535.98
567.82	1470.44
568.02	1398.76
568.23	1525.74
568.43	1486.83
568.64	1529.83
568.85	1460.20
569.05	1538.02
569.26	1540.07
569.46	1511.40
569.67	1499.11
569.87	1581.03
570.08	1374.19
570.29	1615.85
570.49	1581.03
570.70	1521.64
570.90	1497.07
571.11	1568.74
571.31	1538.02
571.52	1619.94
571.73	1554.41
571.93	1562.60
572.14	1462.25
572.34	1560.55
572.55	1548.26
572.75	1495.02
572.96	1499.11
573.16	1464.30
573.37	1519.59
573.57	1431.53
573.78	1597.42
573.99	1560.55
574.19	1617.90
574.40	1560.55
574.60	1595.37
574.81	1613.80
575.01	1525.74
575.22	1576.94
575.42	1568.74
575.63	1484.78
575.83	1466.35
576.04	1529.83
576.24	1603.56
576.45	1669.09
576.65	1613.80
576.86	1648.61
577.06	1624.04
577.27	1525.74
577.47	1525.74
577.68	1605.61
577.88	1542.12
578.09	1624.04
578.29	1513.45
578.50	1578.98
578.70	1556.46
578.91	1665.00
579.11	1587.18
579.32	1619.94
579.52	1499.11
579.73	1689.57
579.93	1591.27
580.14	1638.38
580.34	1603.56
580.55	1550.31
580.75	1599.46
580.96	1593.32
581.16	1634.28
581.37	1619.94
581.57	1617.90
581.78	1611.75
581.98	1546.22
582.19	1617.90
582.39	1589.22
582.60	1566.70
582.80	1546.22
583.00	1611.75
583.21	1621.99
583.41	1554.41
583.62	1591.27
583.82	1585.13
584.03	1566.70
584.23	1578.98
584.44	1562.60
584.64	1535.98
584.85	1689.57
585.05	1550.31
585.25	1640.42
585.46	1578.98
585.66	1660.90
585.87	1605.61
586.07	1578.98
586.28	1587.18
586.48	1589.22
586.69	1689.57
586.89	1613.80
587.09	1673.19
587.30	1593.32
587.50	1634.28
587.71	1519.59
587.91	1550.31
588.12	1605.61
588.32	1540.07
588.52	1546.22
588.73	1615.85
588.93	1601.51
589.14	1714.15
589.34	1613.80
589.55	1654.76
589.75	1585.13
589.95	1603.56
590.16	1572.84
590.36	1644.52
590.57	1652.71
590.77	1662.95
590.97	1533.93
591.18	1558.50
591.38	1656.81
591.59	1538.02
591.79	1601.51
591.99	1542.12
592.20	1671.14
592.40	1583.08
592.61	1638.38
592.81	1581.03
593.01	1636.33
593.22	1605.61
593.42	1658.85
593.62	1513.45
593.83	1515.50
594.03	1613.80
594.24	1624.04
594.44	1603.56
594.64	1636.33
594.85	1658.85
595.05	1689.57
595.25	1669.09
595.46	1621.99
595.66	1595.37
595.87	1648.61
596.07	1570.79
596.27	1570.79
596.48	1581.03
596.68	1619.94
596.88	1585.13
597.09	1564.65
597.29	1605.61
597.49	1605.61
597.70	1595.37
597.90	1581.03
598.10	1605.61
598.31	1593.32
598.51	1490.92
598.71	1642.47
598.92	1538.02
599.12	1624.04
599.32	1585.13
599.53	1587.18
599.73	1552.36
599.93	1611.75
600.14	1587.18
600.34	1574.89
600.54	1558.50
600.75	1556.46
600.95	1591.27
601.15	1587.18
601.36	1544.17
601.56	1574.89
601.76	1554.41
601.97	1554.41
602.17	1595.37
602.37	1640.42
602.58	1486.83
602.78	1560.55
602.98	1554.41
603.19	1570.79
603.39	1638.38
603.59	1671.14
603.79	1589.22
604.00	1595.37
604.20	1611.75
604.40	1632.23
604.61	1581.03
604.81	1572.84
605.01	1665.00
605.22	1673.19
605.42	1566.70
605.62	1621.99
605.82	1576.94
606.03	1613.80
606.23	1554.41
606.43	1597.42
606.63	1607.66
606.84	1587.18
607.04	1562.60
607.24	1546.22
607.45	1603.56
607.65	1562.60
607.85	1513.45
608.05	1617.90
608.26	1540.07
608.46	1595.37
608.66	1474.54
608.86	1531.88
609.07	1513.45
609.27	1564.65
609.47	1488.87
609.67	1595.37
609.88	1595.37
610.08	1570.79
610.28	1566.70
610.48	1554.41
610.69	1472.49
610.89	1546.22
611.09	1472.49
611.29	1630.18
611.50	1660.90
611.70	1556.46
611.90	1595.37
612.10	1605.61
612.31	1521.64
612.51	1503.21
612.71	1521.64
612.91	1538.02
613.12	1595.37
613.32	1542.12
613.52	1617.90
613.72	1505.26
613.92	1568.74
614.13	1472.49
614.33	1601.51
614.53	1611.75
614.73	1501.16
614.94	1607.66
615.14	1509.35
615.34	1611.75
615.54	1562.60
615.74	1607.66
615.95	1601.51
616.15	1595.37
616.35	1464.30
616.55	1599.46
616.75	1585.13
616.96	1505.26
617.16	1513.45
617.36	1591.27
617.56	1636.33
617.76	1646.57
617.96	1611.75
618.17	1538.02
618.37	1513.45
618.57	1562.60
618.77	1495.02
618.97	1462.25
619.18	1515.50
619.38	1554.41
619.58	1558.50
619.78	1611.75
619.98	1476.59
620.18	1546.22
620.39	1468.39
620.59	1501.16
620.79	1609.70
620.99	1576.94
621.19	1517.54
621.39	1560.55
621.60	1492.97
621.80	1574.89
622.00	1572.84
622.20	1560.55
622.40	1527.78
622.60	1470.44
622.81	1505.26
623.01	1593.32
623.21	1521.64
623.41	1505.26
623.61	1540.07
623.81	1570.79
624.01	1542.12
624.22	1478.63
624.42	1587.18
624.62	1511.40
624.82	1509.35
625.02	1587.18
625.22	1578.98
625.42	1585.13
625.62	1679.33
625.83	1615.85
626.03	1546.22
626.23	1615.85
626.43	1529.83
626.63	1574.89
626.83	1525.74
627.03	1519.59
627.23	1548.26
627.43	1480.68
627.64	1605.61
627.84	1587.18
628.04	1497.07
628.24	1478.63
628.44	1595.37
628.64	1474.54
628.84	1505.26
629.04	1691.62
